2014-04-09," $ 41,539,559 ","$72,431","423,215","2,572",,,,,,,,,,,,,,,,,,,,,
2014-04-10," $ 41,610,753 ","$71,194","423,861","2,396",,,,,,,,,,,,,,,,,,,,,
2014-04-11," $ 41,694,285 ","$83,532","424,926","2,117",PAX East Event - DFM Reveal,,,,,,,,,,,,,,,,,,,,
2014-04-12," $ 41,794,108 ","$99,823","426,124","1,771",,,,,,,,,,,,,,,,,,,,,
2014-04-13," $ 41,883,432 ","$89,324","427,266","1,505",,,,,,,,,,,,,,,,,,,,,
2014-04-14," $ 41,981,275 ","$97,843","428,601","1,150",42 Million passed at 22:45 UTC+1,,,,,,,,,,,,,,,,,,,,
2014-04-15," $ 42,096,330 ","$115,055","429,861",802,,,,,,,,,,,,,,,,,,,,,
2014-04-16," $ 42,295,921 ","$199,591","431,779",146,Alpha Slots depleted at 21:59 UTC+1,,,,,,,,,,,,,,,,,,,,
2014-04-17," $ 42,393,637 ","$97,716","433,138",0,,,,,,,,,,,,,,,,,,,,,
2014-04-18," $ 42,460,202 ","$66,565","434,098",0,,,,,,,,,,,,,,,,,,,,,
2014-04-19," $ 42,565,424 ","$105,222","435,067",0,,,,,,,,,,,,,,,,,,,,,
2014-04-20," $ 42,620,767 ","$55,343","435,760",0,,,,,,,,,,,,,,,,,,,,,
2014-04-21," $ 42,705,986 ","$85,219","436,504",0,,,,,,,,,,,,,,,,,,,,,
2014-04-22," $ 42,756,508 ","$50,522","437,182",0,,,,,,,,,,,,,,,,,,,,,
2014-04-23," $ 42,799,696 ","$43,188","437,804",0,,,,,,,,,,,,,,,,,,,,,
2014-04-24," $ 42,843,454 ","$43,758","438,341",0,,,,,,,,,,,,,,,,,,,,,
2014-04-25," $ 42,880,956 ","$37,502","438,792",0,,,,,,,,,,,,,,,,,,,,,
2014-04-26," $ 42,921,814 ","$40,858","439,312",0,,,,,,,,,,,,,,,,,,,,,
2014-04-27," $ 42,958,860 ","$37,046","439,920",0,,,,,,,,,,,,,,,,,,,,,
2014-04-28," $ 43,003,248 ","$44,388","440,425",0,43 Million passed at 19:04 UTC+1,,,,,,,,,,,,,,,,,,,,
2014-04-29," $ 43,050,733 ","$47,485","441,021",0,,,,,,,,,,,,,,,,,,,,,
2014-04-30," $ 43,099,302 ","$48,569","441,590",0,,,,,,,,,,,,,,,,,,,,,
2014-05-01," $ 43,149,380 ","$50,078","442,138",0,"Total in April: $2,072,378",,,,,,,,,,,,,,,,,,,,
2014-05-02," $ 43,193,363 ","$43,983","442,617",0,,,,,,,,,,,,,,,,,,,,,
2014-05-03," $ 43,238,556 ","$45,193","443,126",0,,,,,,,,,,,,,,,,,,,,,
2014-05-04," $ 43,280,659 ","$42,103","443,619",0,,,,,,,,,,,,,,,,,,,,,
2014-05-05," $ 43,321,159 ","$40,500","444,071",0,,,,,,,,,,,,,,,,,,,,,
2014-05-06," $ 43,360,281 ","$39,122","444,547",0,,,,,,,,,,,,,,,,,,,,,
2014-05-07," $ 43,399,925 ","$39,644","444,968",0,,,,,,,,,,,,,,,,,,,,,
2014-05-08," $ 43,440,306 ","$40,381","445,391",0,,,,,,,,,,,,,,,,,,,,,
2014-05-09," $ 43,488,124 ","$47,818","445,879",0,,,,,,,,,,,,,,,,,,,,,
2014-05-10," $ 43,530,915 ","$42,791","446,484",0,,,,,,,,,,,,,,,,,,,,,
2014-05-11," $ 43,571,514 ","$40,599","447,010",0,,,,,,,,,,,,,,,,,,,,,
2014-05-12," $ 43,601,755 ","$30,241","447,489",0,,,,,,,,,,,,,,,,,,,,,
2014-05-13," $ 43,634,337 ","$32,582","447,888",0,,,,,,,,,,,,,,,,,,,,,
2014-05-14," $ 43,666,239 ","$31,902","448,299",0,,,,,,,,,,,,,,,,,,,,,
2014-05-15," $ 43,696,943 ","$30,704","448,730",0,,,,,,,,,,,,,,,,,,,,,
2014-05-16," $ 43,729,420 ","$32,477","449,142",0,,,,,,,,,,,,,,,,,,,,,
2014-05-17," $ 43,767,564 ","$38,144","449,608",0,,,,,,,,,,,,,,,,,,,,,
2014-05-18," $ 43,810,913 ","$43,349","450,192",0,"450,000 Citizens",,,,,,,,,,,,,,,,,,,,
2014-05-19," $ 43,850,640 ","$39,727","450,870",0,,,,,,,,,,,,,,,,,,,,,
2014-05-20," $ 43,884,534 ","$33,894","451,482",0,,,,,,,,,,,,,,,,,,,,,
2014-05-21," $ 43,913,149 ","$28,615","451,988",0,,,,,,,,,,,,,,,,,,,,,
2014-05-22," $ 43,953,014 ","$39,865","452,673",0,,,,,,,,,,,,,,,,,,,,,
2014-05-23," $ 43,987,142 ","$34,128","453,069",0,,,,,,,,,,,,,,,,,,,,,
2014-05-24," $ 44,029,875 ","$42,733","453,567",0,$44 Million passed at 01:53 UTC+1,,,,,,,,,,,,,,,,,,,,
2014-05-25," $ 44,075,142 ","$45,267","454,231",0,,,,,,,,,,,,,,,,,,,,,
2014-05-26," $ 44,124,328 ","$49,186","454,930",0,,,,,,,,,,,,,,,,,,,,,
2014-05-27," $ 44,172,919 ","$48,591","455,567",0,,,,,,,,,,,,,,,,,,,,,
2014-05-28," $ 44,241,196 ","$68,277","456,109",0,,,,,,,,,,,,,,,,,,,,,
2014-05-29," $ 44,288,344 ","$47,148","456,774",0,Expected Arena Commander Launch Date (Delayed),,,,,,,,,,,,,,,,,,,,
2014-05-30," $ 44,330,682 ","$42,338","457,290",0,,,,,,,,,,,,,,,,,,,,,
2014-05-31," $ 44,390,066 ","$59,384","457,881",0,,,,,,,,,,,,,,,,,,,,,
2014-06-01," $ 44,429,342 ","$39,276","458,445",0,"Total in May: $1,288,270",,,,,,,,,,,,,,,,,,,,
2014-06-02," $ 44,469,597 ","$40,255","458,933",0,,Second go/no go meeting for Arena Commander.,,,,,,,,,,,,,,,,,,,
2014-06-03," $ 44,510,262 ","$40,665","459,418",0,,Third go/no go meeting for Arena Commander,,,,,,,,,,,,,,,,,,,
2014-06-04," $ 44,623,469 ","$113,207","461,671",0,Arena Commander Released - GO announcement at 0622 hours UTC+1.,,,,,,,,,,,,,,,,,,,,
2014-06-05," $ 44,755,412 ","$131,943","464,174",0,,,,,,,,,,,,,,,,,,,,,
2014-06-06," $ 44,862,201 ","$106,789","465,986",0,"Freelancer variants unveiled.  Freelancer MIS on sale until June 16th, the others DUR and MAX are permanent additions to the pledge store.",,,,,,,,,,,,,,,,,,,,
2014-06-07," $ 45,263,466 ","$401,265","467,909",0,$45 Million passed at 02:20 UTC+1,,,,,,,,,,,,,,,,,,,,
2014-06-08," $ 45,507,100 ","$243,634","471,398",0,,,,,,,,,,,,,,,,,,,,,
2014-06-09," $ 45,694,699 ","$187,599","473,716",0,>1M since AC release,,,,,,,,,,,,,,,,,,,,
2014-06-10," $ 45,819,747 ","$125,048","475,110",0,,,,,,,,,,,,,,,,,,,,,
2014-06-11," $ 45,915,029 ","$95,282","476,228",0,,,,,,,,,,,,,,,,,,,,,
2014-06-12," $ 46,039,193 ","$124,164","477,318",0,$46 Million passed at 12:28 UTC+1,,,,,,,,,,,,,,,,,,,,
2014-06-13," $ 46,176,842 ","$137,649","478,305",0,,,,,,,,,,,,,,,,,,,,,
2014-06-14," $ 46,303,175 ","$126,333","479,325",0,,,,,,,,,,,,,,,,,,,,,
2014-06-15," $ 46,395,288 ","$92,113","480,289",0,,,,,,,,,,,,,,,,,,,,,
2014-06-16," $ 46,484,306 ","$89,018","481,082",0,"Freelancer sales effect: $1,622,105",Last day of Freelancer MIS variant initial availability.,,,,,,,,,,,,,,,,,,,
2014-06-17," $ 46,536,635 ","$52,329","481,847",0,"$1,974,044",,,,,,,,,,,,,,,,,,,,
2014-06-18," $ 46,583,019 ","$46,384","482,603",0,,,,,,,,,,,,,,,,,,,,,
2014-06-19," $ 46,631,579 ","$48,560","483,375",0,,,,,,,,,,,,,,,,,,,,,
2014-06-20," $ 46,680,550 ","$48,971","484,125",0,Xi'An Scout Sale Start at 20:30 UTC+1,,,,,,,,,,,,,,,,,,,,
2014-06-21," $ 46,899,830 ","$219,280","484,919",0,,,,,,,,,,,,,,,,,,,,,
2014-06-22," $ 46,965,228 ","$65,398","485,636",0,,,,,,,,,,,,,,,,,,,,,
2014-06-23," $ 47,015,567 ","$50,339","486,304",0,$47 Million passed at 14:20 UTC+1,,,,,,,,,,,,,,,,,,,,
2014-06-24," $ 47,076,878 ","$61,311","486,990",0,,,,,,,,,,,,,,,,,,,,,
2014-06-25," $ 47,126,697 ","$49,819","487,657",0,,,,,,,,,,,,,,,,,,,,,
2014-06-26," $ 47,188,307 ","$61,610","488,251",0,,,,,,,,,,,,,,,,,,,,,
2014-06-27," $ 47,286,758 ","$98,451","488,810",0,Xi'An Scout Sale End,,,,,,,,,,,,,,,,,,,,
2014-06-28," $ 47,358,170 ","$71,412","489,515",0,,,,,,,,,,,,,,,,,,,,,
2014-06-29," $ 47,394,206 ","$36,036","490,145",0,,,,,,,,,,,,,,,,,,,,,
2014-06-30," $ 47,431,018 ","$36,812","490,718",0,,,,,,,,,,,,,,,,,,,,,
2014-07-01," $ 47,465,631 ","$34,613","491,239",0,"Total in June: $3,041,289",,,,,,,,,,,,,,,,,,,,
2014-07-02," $ 47,494,015 ","$28,384","491,689",0,AC 12.4 released,,,,,,,,,,,,,,,,,,,,
2014-07-03," $ 47,528,199 ","$34,184","492,209",0,AC: Squadron Battle enabled,BackerID #200000 in AC MP,,,,,,,,,,,,,,,,,,,
2014-07-04," $ 47,570,867 ","$42,668","492,777",0,,,,,,,,,,,,,,,,,,,,,
2014-07-05," $ 47,609,459 ","$38,592","493,395",0,,,,,,,,,,,,,,,,,,,,,
2014-07-06," $ 47,642,551 ","$33,092","493,991",0,,,,,,,,,,,,,,,,,,,,,
2014-07-07," $ 47,675,139 ","$32,588","494,550",0,,,,,,,,,,,,,,,,,,,,,
2014-07-08," $ 47,701,872 ","$26,733","495,074",0,,,,,,,,,,,,,,,,,,,,,
2014-07-09," $ 47,729,592 ","$27,720","495,564",0,,,,,,,,,,,,,,,,,,,,,
2014-07-10," $ 47,758,329 ","$28,737","496,112",0,,,,,,,,,,,,,,,,,,,,,
2014-07-11," $ 47,840,874 ","$82,545","496,639",0,Aegis Gladius initial availability.,Star Citizen Dog Tag Keyrings initial availability (3000),,,,,,,,,,,,,,,,,,,
2014-07-12," $ 47,975,254 ","$134,380","497,223",0,,,,,,,,,,,,,,,,,,,,,
2014-07-13," $ 48,037,550 ","$62,296","497,857",0,$48 Million passed at 05:25 UTC+1,,,,,,,,,,,,,,,,,,,,
2014-07-14," $ 48,080,380 ","$42,830","498,438",0,,,,,,,,,,,,,,,,,,,,,
2014-07-15," $ 48,136,219 ","$55,839","499,339",0,,,,,,,,,,,,,,,,,,,,,
2014-07-16," $ 48,191,169 ","$54,950","500,385",0,"500,000 Citizens passed",,,,,,,,,,,,,,,,,,,,
2014-07-17," $ 48,240,756 ","$49,587","501,271",0,,,,,,,,,,,,,,,,,,,,,
2014-07-18," $ 48,299,549 ","$58,793","501,954",0,Last day of initial Gladius availability.,,,,,,,,,,,,,,,,,,,,
2014-07-19," $ 48,376,985 ","$77,436","502,619",0,"Total Gladius effect: $573,386",,,,,,,,,,,,,,,,,,,,
2014-07-20," $ 48,414,153 ","$37,168","503,319",0,"$618,656",,,,,,,,,,,,,,,,,,,,
2014-07-21," $ 48,445,970 ","$31,817","503,975",0,,,,,,,,,,,,,,,,,,,,,
2014-07-22," $ 48,503,109 ","$57,139","504,652",0,,Second batch of Dog Tags available (2000) - sold again in one day,,,,,,,,,,,,,,,,,,,
2014-07-23," $ 48,539,163 ","$36,054","505,280",0,,,,,,,,,,,,,,,,,,,,,
2014-07-24," $ 48,565,826 ","$26,663","505,857",0,,,,,,,,,,,,,,,,,,,,,
2014-07-25," $ 48,591,954 ","$26,128","506,345",0,,,,,,,,,,,,,,,,,,,,,
2014-07-26," $ 48,624,083 ","$32,129","506,954",0,,,,,,,,,,,,,,,,,,,,,
2014-07-27," $ 48,653,831 ","$29,748","507,630",0,,,,,,,,,,,,,,,,,,,,,
2014-07-28," $ 48,676,887 ","$23,056","508,225",0,,,,,,,,,,,,,,,,,,,,,
2014-07-29," $ 48,704,378 ","$27,491","508,799",0,,,,,,,,,,,,,,,,,,,,,
2014-07-30," $ 48,732,555 ","$28,177","509,426",0,,,,,,,,,,,,,,,,,,,,,
2014-07-31," $ 48,757,975 ","$25,420","509,976",0,Arena Commander patch 12.5 released.,,,,,,,,,,,,,,,,,,,,
2014-08-01," $ 48,790,938 ","$32,963","510,561",0,"Total in July: $1,326,705",Origin M50 sale begins.,,,,,,,,,,,,,,,,,,,
2014-08-02," $ 48,920,073 ","$129,135","511,225",0,,,,,,,,,,,,,,,,,,,,,
2014-08-03," $ 48,983,631 ","$63,558","511,956",0,,,,,,,,,,,,,,,,,,,,,
2014-08-04," $ 49,037,309 ","$53,678","512,811",0,$49 Million passed at 00:51 UTC+1,Pledge store upgrade! Pledge store was down for 3 hours and 40 minutes from 13:26 until 17:06 UTC+1.  No funding during that time period.,,,,,,,,,,,,,,,,,,,
2014-08-05," $ 49,104,854 ","$67,545","513,868",0,,,,,,,,,,,,,,,,,,,,,
2014-08-06," $ 49,166,865 ","$62,011","514,700",0,,,,,,,,,,,,,,,,,,,,,
2014-08-07," $ 49,239,540 ","$72,675","515,598",0,,,,,,,,,,,,,,,,,,,,,
2014-08-08," $ 49,341,034 ","$101,494","516,378",0,,"Origin M50 sale ends. 1000 RSI Constellation 10"" Models sold in two hours (only available for concierge)",,,,,,,,,,,,,,,,,,,
2014-08-09," $ 49,424,570 ","$83,536","517,238",0,,,,,,,,,,,,,,,,,,,,,
2014-08-10," $ 49,480,262 ","$55,692","518,106",0,,,,,,,,,,,,,,,,,,,,,
2014-08-11," $ 49,525,811 ","$45,549","518,844",0,,,,,,,,,,,,,,,,,,,,,
2014-08-12," $ 49,572,563 ","$46,752","519,546",0,,,,,,,,,,,,,,,,,,,,,
2014-08-13," $ 49,609,958 ","$37,395","520,244",0,,"RSI Constellation 10"" Models go on sale at 21:00 UTC+1 (2500 available)",,,,,,,,,,,,,,,,,,,
2014-08-14," $ 49,700,699 ","$90,741","520,881",0,,,,,,,,,,,,,,,,,,,,,
2014-08-15," $ 49,745,708 ","$45,009","521,489",0,$50 Million passed at 22:28 UTC+1,CIG Event at Gamescom in Germany. RSI Constellation variants released for sale at 20:40 UTC+1.  ,,,,,,,,,,,,,,,,,,,
2014-08-16," $ 50,693,493 ","$947,785","522,898",0,,"Biggest day in crowdfunding since November 27th, 2013.",,,,,,,,,,,,,,,,,,,
2014-08-17," $ 50,972,327 ","$278,834","524,471",0,$51 Million passed at 21:01 UTC+1,,,,,,,,,,,,,,,,,,,,
2014-08-18," $ 51,150,987 ","$178,660","526,051",0,,,,,,,,,,,,,,,,,,,,,
2014-08-19," $ 51,309,377 ","$158,390","527,604",0,,,,,,,,,,,,,,,,,,,,,
2014-08-20," $ 51,478,671 ","$169,294","528,812",0,,,,,,,,,,,,,,,,,,,,,
2014-08-21," $ 51,608,859 ","$130,188","529,967",UEE Fleet #,,,,,,,,,,,,,,,,,,,,,
2014-08-22," $ 51,722,636 ","$113,777","530,915","439,533",From now on Column E carries UEE Fleet numbers,,,,,,,,,,,,,,,,,,,,
2014-08-23," $ 51,865,427 ","$142,791","531,921","440,371",,,,,,,,,,,,,,,,,,,,,
2014-08-24," $ 51,978,489 ","$113,062","532,824","440,999",$52 million passed at 23:27 UTC+1,,,,,,,,,,,,,,,,,,,,
2014-08-25," $ 52,072,900 ","$94,411","533,718","441,574",,RSI Constellation Phoenix initial availability ends at 12:50 UTC+1,,,,,,,,,,,,,,,,,,,
2014-08-26," $ 52,131,298 ","$58,398","534,546","442,135",,"Constellation sale effect: $1,379,107",,,,,,,,,,,,,,,,,,,
2014-08-27," $ 52,195,989 ","$64,691","535,334","442,705",,,,,,,,,,,,,,,,,,,,,
2014-08-28," $ 52,258,023 ","$62,034","536,084","443,259",,,,,,,,,,,,,,,,,,,,,
2014-08-29," $ 52,322,577 ","$64,554","536,870","443,825",Arena Comander V0.9 delayed,https://robertsspaceindustries.com/comm-link/transmission/14111-Arena-Commander-V9-Status-Update,,,,,,,,,,,,,,,,,,,
2014-08-30," $ 52,393,206 ","$70,629","537,746","444,462",,,,,,,,,,,,,,,,,,,,,
2014-08-31," $ 52,459,883 ","$66,677","540,157","445,082",,,,,,,,,,,,,,,,,,,,,
2014-09-01," $ 52,515,226 ","$55,343","563,204","445,617","Total in August: $3,699,901",,,,,,,,,,,,,,,,,,,,
2014-09-02," $ 52,575,998 ","$60,772","578,152","446,114",,Increase in Citizens over the last two days due to promotion at Dragon Con allowing people to play SC free for a week.,,,,,,,,,,,,,,,,,,,
2014-09-03," $ 52,629,538 ","$53,540","583,790","446,559",,Still growing AC sales (UEE Fleet#),,,,,,,,,,,,,,,,,,,
2014-09-04," $ 52,683,653 ","$54,115","586,442","447,007",40k new backers in 4 days.,,,,,,,,,,,,,,,,,,,,
2014-09-05," $ 52,731,324 ","$47,671","587,660","447,521",,,,,,,,,,,,,,,,,,,,,
2014-09-06," $ 52,788,024 ","$56,700","588,817","448,037",,,,,,,,,,,,,,,,,,,,,
2014-09-07," $ 52,838,590 ","$50,566","589,907","448,536",,,,,,,,,,,,,,,,,,,,,
2014-09-08," $ 52,872,300 ","$33,710","590,796","448,901",,,,,,,,,,,,,,,,,,,,,
2014-09-09," $ 52,908,674 ","$36,374","591,491","449,255",,,,,,,,,,,,,,,,,,,,,
2014-09-10," $ 52,944,856 ","$36,182","592,129","449,564",,,,,,,,,,,,,,,,,,,,,
2014-09-11," $ 52,979,139 ","$34,283","592,720","449,835",,,,,,,,,,,,,,,,,,,,,
2014-09-12," $ 53,073,568 ","$94,429","593,393","450,692",$53 million passed at 08:34 UTC+1,Arena Commander V0.9 Released at 17:45 UTC+1.  M50 and 350R back on sale.,,,,,,,,,,,,,,,,,,,
2014-09-13," $ 53,283,238 ","$209,670","594,699","452,550",,,,,,,,,,,,,,,,,,,,,
2014-09-14," $ 53,410,394 ","$127,156","596,261","453,642",,,,,,,,,,,,,,,,,,,,,
2014-09-15," $ 53,500,782 ","$90,388","597,471","454,432",,,,,,,,,,,,,,,,,,,,,
2014-09-16," $ 53,573,298 ","$72,516","598,424","455,076",,,,,,,,,,,,,,,,,,,,,
2014-09-17," $ 53,639,840 ","$66,542","599,150","455,529",,,,,,,,,,,,,,,,,,,,,
2014-09-18," $ 53,697,556 ","$57,716","599,839","456,022",,,,,,,,,,,,,,,,,,,,,
2014-09-19," $ 53,759,826 ","$62,270","600,551","456,552","600,000 Citizens passed",60k new backers in 19 days,,,,,,,,,,,,,,,,,,,
2014-09-20," $ 53,842,337 ","$82,511","601,197","457,096",,,,,,,,,,,,,,,,,,,,,
2014-09-21," $ 53,906,342 ","$64,005","601,955","457,616",,,,,,,,,,,,,,,,,,,,,
2014-09-22," $ 53,969,862 ","$63,520","602,548","458,060",,,,,,,,,,,,,,,,,,,,,
2014-09-23," $ 54,019,603 ","$49,741","603,080","458,494",$54 million passed at 04:38 UTC+1,M50 and 350R no longer on sale.,,,,,,,,,,,,,,,,,,,
2014-09-24," $ 54,052,722 ","$33,119","603,577","458,766",,,,,,,,,,,,,,,,,,,,,
2014-09-25," $ 54,079,626 ","$26,904","604,047","458,982",,,,,,,,,,,,,,,,,,,,,
2014-09-26," $ 54,114,930 ","$35,304","604,559","458,888",,Aegis Reclaimer Concept Sale begins.,,,,,,,,,,,,,,,,,,,
2014-09-27," $ 54,848,944 ","$734,014","605,240","460,255",,,,,,,,,,,,,,,,,,,,,
2014-09-28," $ 55,052,351 ","$203,407","606,025","460,956",$55 million passed at 14:41 UTC+1,,,,,,,,,,,,,,,,,,,,
2014-09-29," $ 55,189,048 ","$136,697","606,547","461,414",,,,,,,,,,,,,,,,,,,,,
2014-09-30," $ 55,326,082 ","$137,034","607,095","462,007",,Arena Commander V0.9.1 released,,,,,,,,,,,,,,,,,,,
2014-10-01," $ 55,463,594 ","$137,512","607,707","462,689","Total in September: $2,885,056",,,,,,,,,,,,,,,,,,,,
2014-10-02," $ 55,598,213 ","$134,619","608,690","463,539",,,,,,,,,,,,,,,,,,,,,
2014-10-03," $ 55,725,753 ","$127,540","609,518","464,235",,,,,,,,,,,,,,,,,,,,,
2014-10-04," $ 55,873,483 ","$147,730","610,526","464,985",,,,,,,,,,,,,,,,,,,,,
2014-10-05," $ 56,002,146 ","$128,663","611,340","465,707",$56 million passed at 19:50 UTC+1,,,,,,,,,,,,,,,,,,,,
2014-10-06," $ 56,164,532 ","$162,386","611,963","466,394",,Concept Sales announced for Friday 2014-10-12,,,,,,,,,,,,,,,,,,,
2014-10-07," $ 56,260,448 ","$95,916","612,455","466,641",,,,,,,,,,,,,,,,,,,,,
2014-10-08," $ 56,306,534 ","$46,086","612,943","466,906","$11,868,998",,,,,,,,,,,,,,,,,,,,
2014-10-09," $ 56,342,051 ","$35,517","613,832","468,100",,,,,,,,,,,,,,,,,,,,,
2014-10-10," $ 56,379,260 ","$37,209","615,969","470,520",CitizenCon 2014,#Limited Concept Sales 890 Jump,,,,,,,,,,,,,,,,,,,
2014-10-11," $ 57,614,257 ","$1,234,997","617,423","473,198",$57 million passed at 08:04 UTC+1,Time Limited Cutlass Variant Sales,,,,,,,,,,,,,,,,,,,
2014-10-12," $ 57,886,794 ","$272,537","618,809","474,205",,,,,,,,,,,,,,,,,,,,,
2014-10-13," $ 58,107,284 ","$220,490","620,236","475,251",$58 million passed at 07:21 UTC+1,,,,,,,,,,,,,,,,,,,,
2014-10-14," $ 58,241,132 ","$133,848","621,430","476,334",,,,,,,,,,,,,,,,,,,,,
2014-10-15," $ 58,317,864 ","$76,732","622,473","477,189",,,,,,,,,,,,,,,,,,,,,
2014-10-16," $ 58,395,381 ","$77,517","623,498","478,160",,,,,,,,,,,,,,,,,,,,,
2014-10-17," $ 58,469,687 ","$74,306","624,459","479,046",,,,,,,,,,,,,,,,,,,,,
2014-10-18," $ 58,574,151 ","$104,464","625,470","480,027",,,,,,,,,,,,,,,,,,,,,
2014-10-19," $ 58,648,184 ","$74,033","626,421","480,727",,,,,,,,,,,,,,,,,,,,,
2014-10-20," $ 58,707,498 ","$59,314","627,187","481,648",,Sales of Cutlass Variants ends,,,,,,,,,,,,,,,,,,,
2014-10-21," $ 58,761,268 ","$53,770","628,210","482,424",,,,,,,,,,,,,,,,,,,,,
2014-10-22," $ 58,803,368 ","$42,100","629,331","483,249",,,,,,,,,,,,,,,,,,,,,
2014-10-23," $ 58,842,733 ","$39,365","630,239","484,486",,,,,,,,,,,,,,,,,,,,,
2014-10-24," $ 58,886,878 ","$44,145","631,000","485,197",,,,,,,,,,,,,,,,,,,,,
2014-10-25," $ 58,931,218 ","$44,340","632,163","486,030",,,,,,,,,,,,,,,,,,,,,
2014-10-26," $ 58,974,809 ","$43,591","633,037","486,670",,,,,,,,,,,,,,,,,,,,,
2014-10-27," $ 59,009,073 ","$34,264","633,818","487,225",$59 million passed at 14:40 UTC+1,,,,,,,,,,,,,,,,,,,,
2014-10-28," $ 59,038,428 ","$29,355","634,561","487,918",,,,,,,,,,,,,,,,,,,,,
2014-10-29," $ 59,067,989 ","$29,561","635,223","488,503",,,,,,,,,,,,,,,,,,,,,
2014-10-30," $ 59,098,185 ","$30,196","635,960","489,025",,,,,,,,,,,,,,,,,,,,,
2014-10-31," $ 59,163,976 ","$65,791","636,708","490,244",,Drake Herald Concept sale begins.,,,,,,,,,,,,,,,,,,,
2014-11-01," $ 59,793,733 ","$629,757","637,821","495,339","Total in October: $3,903,722",PAX Australia FPS reveal. Gladius and Redeemer hangar-ready and added to the pledge store permanently.,,,,,,,,,,,,,,,,,,,
2014-11-02," $ 60,115,199 ","$321,466","639,291","497,778",$60 million passed at 09:02 UTC+1,,,,,,,,,,,,,,,,,,,,
2014-11-03," $ 60,298,652 ","$183,453","640,459","499,649",,,,,,,,,,,,,,,,,,,,,
2014-11-04," $ 60,436,227 ","$137,575","641,482","500,898","500,000 in the UEE Fleet",,,,,,,,,,,,,,,,,,,,
2014-11-05," $ 60,548,232 ","$112,005","642,376","502,123",,,,,,,,,,,,,,,,,,,,,
2014-11-06," $ 60,638,279 ","$90,047","643,193","503,311",,,,,,,,,,,,,,,,,,,,,
2014-11-07," $ 60,765,255 ","$126,976","644,120","504,670",,,,,,,,,,,,,,,,,,,,,
2014-11-08," $ 60,956,614 ","$191,359","645,236","506,196",,,,,,,,,,,,,,,,,,,,,
2014-11-09," $ 61,103,280 ","$146,666","646,465","507,626",$61 million passed at 02:14 UTC+1,,,,,,,,,,,,,,,,,,,,
2014-11-10," $ 61,261,509 ","$158,229","647,444","509,164",,,,,,,,,,,,,,,,,,,,,
2014-11-11," $ 61,351,067 ","$89,558","648,201","510,109",,Drake Herald no longer for sale.,,,,,,,,,,,,,,,,,,,
2014-11-12," $ 61,381,279 ","$30,212","648,848","510,549",,,,,,,,,,,,,,,,,,,,,
2014-11-13," $ 61,409,865 ","$28,586","649,623","510,946",,,,,,,,,,,,,,,,,,,,,
2014-11-14," $ 61,440,077 ","$30,212","650,345","511,506",,,,,,,,,,,,,,,,,,,,,
2014-11-15," $ 61,489,282 ","$49,205","651,128","512,179",,,,,,,,,,,,,,,,,,,,,
2014-11-16," $ 61,525,567 ","$36,285","652,100","512,695",,,,,,,,,,,,,,,,,,,,,
2014-11-17," $ 61,553,260 ","$27,693","653,007","513,461",,,,,,,,,,,,,,,,,,,,,
2014-11-18," $ 61,581,957 ","$28,697","653,722","514,035",,,,,,,,,,,,,,,,,,,,,
2014-11-19," $ 61,602,052 ","$20,095","654,414","514,527",,,,,,,,,,,,,,,,,,,,,
2014-11-20," $ 61,625,373 ","$23,321","655,130","514,958",,,,,,,,,,,,,,,,,,,,,
2014-11-21," $ 61,656,399 ","$31,026","655,799","515,359",,Anniversary Sale Begins,,,,,,,,,,,,,,,,,,,
2014-11-22," $ 62,322,075 ","$665,676","656,926","517,787",$62 million passed at 02:51 UTC+1,,,,,,,,,,,,,,,,,,,,
2014-11-23," $ 62,646,013 ","$323,938","658,156","519,470",,,,,,,,,,,,,,,,,,,,,
2014-11-24," $ 62,862,763 ","$216,750","659,150","520,849",,,,,,,,,,,,,,,,,,,,,
2014-11-25," $ 63,062,025 ","$199,262","660,093","521,784",$63 million passed at 14:06 UTC+1,,,,,,,,,,,,,,,,,,,,
2014-11-26," $ 63,241,089 ","$179,064","661,024","522,860",,,,,,,,,,,,,,,,,,,,,
2014-11-27," $ 63,425,861 ","$184,772","662,052","523,747",,,,,,,,,,,,,,,,,,,,,
2014-11-28," $ 63,795,760 ","$369,899","664,284","528,757",$64 million passed at 23:25 UTC+1,Initial availability of the Javelin Destroyer (200 ships). Anvil Carrack concept sale begins at 23:10 UTC+1.,,,,,,,,,,,,,,,,,,,
2014-11-29," $ 64,964,875 ","$1,169,115","665,926","532,827",$65 million passed at 21:44 UTC+1,,,,,,,,,,,,,,,,,,,,
2014-11-30," $ 65,287,904 ","$323,029","667,344","534,883",,,,,,,,,,,,,,,,,,,,,
2014-12-01," $ 65,600,525 ","$312,621","668,560","536,745","Total in November: $6,101,678",Best month in 2014 and second best month of the entire crowdfunding campaign.,,,,,,,,,,,,,,,,,,,
2014-12-02," $ 65,757,564 ","$157,039","669,740","538,266","Total in 2014 Anniversary Sale: $4,055,192",,,,,,,,,,,,,,,,,,,,
2014-12-03," $ 65,860,939 ","$103,375","670,813","539,729",,,,,,,,,,,,,,,,,,,,,
2014-12-04," $ 65,944,966 ","$84,027","671,799","540,706",,,,,,,,,,,,,,,,,,,,,
2014-12-05," $ 66,034,989 ","$90,023","672,800","541,755",$66 million passed at 11:21 UTC+1,,,,,,,,,,,,,,,,,,,,
